15:22:58.470	TCP	128	CLOSED
15:22:58.522	TCP	129	CLOSED
15:22:58.574	TCP	130	CLOSED
15:22:58.625	TCP	131	CLOSED
15:22:58.676	TCP	132	CLOSED
15:22:58.729	TCP	133	CLOSED
15:22:58.781	TCP	134	CLOSED
15:22:58.782	TCP	135	OPEN
15:22:58.834	TCP	136	CLOSED
15:22:58.886	TCP	137	CLOSED
15:22:58.938	TCP	138	CLOSED
15:22:58.940	TCP	139	OPEN
15:22:58.991	TCP	140	CLOSED
15:22:59.043	TCP	141	CLOSED
15:22:59.095	TCP	142	CLOSED
15:22:59.146	TCP	143	CLOSED
15:22:59.198	TCP	144	CLOSED
15:22:59.250	TCP	145	CLOSED
15:22:59.302	TCP	146	CLOSED
15:22:59.354	TCP	147	CLOSED
15:22:59.406	TCP	148	CLOSED
15:22:59.458	TCP	149	CLOSED
15:22:59.509	TCP	150	CLOSED
15:22:59.560	TCP	151	CLOSED
15:22:59.612	TCP	152	CLOSED
15:22:59.664	TCP	153	CLOSED
15:22:59.716	TCP	154	CLOSED
15:22:59.768	TCP	155	CLOSED
15:22:59.819	TCP	156	CLOSED
15:22:59.871	TCP	157	CLOSED
15:22:59.923	TCP	158	CLOSED
15:22:59.974	TCP	159	CLOSED
15:23:00.027	TCP	160	CLOSED
15:23:00.078	TCP	161	CLOSED
15:23:00.130	TCP	162	CLOSED
15:23:00.182	TCP	163	CLOSED
15:23:00.234	TCP	164	CLOSED
15:23:00.286	TCP	165	CLOSED
15:23:00.338	TCP	166	CLOSED
15:23:00.389	TCP	167	CLOSED
15:23:00.440	TCP	168	CLOSED
15:23:00.492	TCP	169	CLOSED
15:23:00.544	TCP	170	CLOSED
15:23:00.598	TCP	171	CLOSED
15:23:00.670	TCP	172	CLOSED
15:23:00.723	TCP	173	CLOSED
15:23:00.774	TCP	174	CLOSED
15:23:00.825	TCP	175	CLOSED
15:23:00.877	TCP	176	CLOSED
15:23:00.929	TCP	177	CLOSED
15:23:00.981	TCP	178	CLOSED
15:23:01.033	TCP	179	CLOSED
15:23:01.085	TCP	180	CLOSED
15:23:01.136	TCP	181	CLOSED
15:23:01.187	TCP	182	CLOSED
15:23:01.239	TCP	183	CLOSED
15:23:01.290	TCP	184	CLOSED
15:23:01.342	TCP	185	CLOSED
15:23:01.394	TCP	186	CLOSED
15:23:01.446	TCP	187	CLOSED
15:23:01.498	TCP	188	CLOSED
15:23:01.550	TCP	189	CLOSED
15:23:01.601	TCP	190	CLOSED
15:23:01.653	TCP	191	CLOSED
15:23:01.705	TCP	192	CLOSED
15:23:01.757	TCP	193	CLOSED
15:23:01.809	TCP	194	CLOSED
15:23:01.861	TCP	195	CLOSED
15:23:01.957	TCP	196	CLOSED
15:23:02.011	TCP	197	CLOSED
15:23:02.063	TCP	198	CLOSED
15:23:02.114	TCP	199	CLOSED
15:23:02.165	TCP	200	CLOSED
15:23:02.217	TCP	201	CLOSED
15:23:02.269	TCP	202	CLOSED
15:23:02.321	TCP	203	CLOSED
15:23:02.373	TCP	204	CLOSED
15:23:02.425	TCP	205	CLOSED
15:23:02.477	TCP	206	CLOSED
15:23:02.529	TCP	207	CLOSED
15:23:02.580	TCP	208	CLOSED
15:23:02.632	TCP	209	CLOSED
15:23:02.683	TCP	210	CLOSED
15:23:02.735	TCP	211	CLOSED
15:23:02.787	TCP	212	CLOSED
15:23:02.839	TCP	213	CLOSED
15:23:02.891	TCP	214	CLOSED
15:23:02.943	TCP	215	CLOSED
15:23:02.995	TCP	216	CLOSED
15:23:03.046	TCP	217	CLOSED
15:23:03.097	TCP	218	CLOSED
15:23:03.149	TCP	219	CLOSED
15:23:03.202	TCP	220	CLOSED
15:23:03.254	TCP	221	CLOSED
15:23:03.306	TCP	222	CLOSED
15:23:03.357	TCP	223	CLOSED
15:23:03.409	TCP	224	CLOSED
15:23:03.460	TCP	225	CLOSED
15:23:03.512	TCP	226	CLOSED
15:23:03.564	TCP	227	CLOSED
15:23:03.618	TCP	228	CLOSED
15:23:03.670	TCP	229	CLOSED
15:23:03.722	TCP	230	CLOSED
15:23:03.773	TCP	231	CLOSED
15:23:03.825	TCP	232	CLOSED
15:23:03.877	TCP	233	CLOSED
15:23:03.929	TCP	234	CLOSED
15:23:03.981	TCP	235	CLOSED
15:23:04.033	TCP	236	CLOSED
15:23:04.084	TCP	237	CLOSED
15:23:04.135	TCP	238	CLOSED
15:23:04.186	TCP	239	CLOSED
15:23:04.238	TCP	240	CLOSED
15:23:04.290	TCP	241	CLOSED
15:23:04.342	TCP	242	CLOSED
15:23:04.394	TCP	243	CLOSED
15:23:04.445	TCP	244	CLOSED
15:23:04.497	TCP	245	CLOSED
15:23:04.549	TCP	246	CLOSED
15:23:04.601	TCP	247	CLOSED
15:23:04.653	TCP	248	CLOSED
15:23:04.705	TCP	249	CLOSED
15:23:04.756	TCP	250	CLOSED
15:23:04.808	TCP	251	CLOSED
15:23:04.859	TCP	252	CLOSED
15:23:04.911	TCP	253	CLOSED
15:23:04.963	TCP	254	CLOSED
15:23:05.015	TCP	255	CLOSED
15:23:05.067	TCP	256	CLOSED
15:23:05.119	TCP	257	CLOSED
15:23:05.170	TCP	258	CLOSED
15:23:05.222	TCP	259	CLOSED
15:23:05.273	TCP	260	CLOSED
15:23:05.327	TCP	261	CLOSED
15:23:05.378	TCP	262	CLOSED
15:23:05.430	TCP	263	CLOSED
15:23:05.493	TCP	264	CLOSED
15:23:05.545	TCP	265	CLOSED
15:23:05.596	TCP	266	CLOSED
15:23:05.648	TCP	267	CLOSED
15:23:05.700	TCP	268	CLOSED
15:23:05.752	TCP	269	CLOSED
15:23:05.804	TCP	270	CLOSED
15:23:05.856	TCP	271	CLOSED
15:23:05.907	TCP	272	CLOSED
15:23:05.958	TCP	273	CLOSED
15:23:06.010	TCP	274	CLOSED
15:23:06.062	TCP	275	CLOSED
15:23:06.114	TCP	276	CLOSED
15:23:06.166	TCP	277	CLOSED
15:23:06.218	TCP	278	CLOSED
15:23:06.269	TCP	279	CLOSED
15:23:06.321	TCP	280	CLOSED
15:23:06.373	TCP	281	CLOSED
15:23:06.425	TCP	282	CLOSED
15:23:06.477	TCP	283	CLOSED
15:23:06.529	TCP	284	CLOSED
15:23:06.580	TCP	285	CLOSED
15:23:06.631	TCP	286	CLOSED
15:23:06.683	TCP	287	CLOSED
15:23:06.734	TCP	288	CLOSED
15:23:06.786	TCP	289	CLOSED
15:23:06.838	TCP	290	CLOSED
15:23:06.890	TCP	291	CLOSED
15:23:06.942	TCP	292	CLOSED
15:23:06.993	TCP	293	CLOSED
15:23:07.045	TCP	294	CLOSED
15:23:07.097	TCP	295	CLOSED
15:23:07.149	TCP	296	CLOSED
15:23:07.200	TCP	297	CLOSED
15:23:07.252	TCP	298	CLOSED
15:23:07.304	TCP	299	CLOSED
15:23:07.356	TCP	300	CLOSED
15:23:07.407	TCP	301	CLOSED
15:23:07.458	TCP	302	CLOSED
15:23:07.510	TCP	303	CLOSED
15:23:07.562	TCP	304	CLOSED
15:23:07.614	TCP	305	CLOSED
15:23:07.665	TCP	306	CLOSED
15:23:07.717	TCP	307	CLOSED
15:23:07.769	TCP	308	CLOSED
15:23:07.821	TCP	309	CLOSED
15:23:07.873	TCP	310	CLOSED
15:23:07.923	TCP	311	CLOSED
15:23:07.975	TCP	312	CLOSED
15:23:08.027	TCP	313	CLOSED
15:23:08.078	TCP	314	CLOSED
15:23:08.130	TCP	315	CLOSED
15:23:08.181	TCP	316	CLOSED
15:23:08.233	TCP	317	CLOSED
15:23:08.285	TCP	318	CLOSED
15:23:08.336	TCP	319	CLOSED
15:23:08.387	TCP	320	CLOSED
15:23:08.438	TCP	321	CLOSED
15:23:08.490	TCP	322	CLOSED
15:23:08.542	TCP	323	CLOSED
15:23:08.594	TCP	324	CLOSED
15:23:08.646	TCP	325	CLOSED
15:23:08.697	TCP	326	CLOSED
15:23:08.749	TCP	327	CLOSED
15:23:08.801	TCP	328	CLOSED
15:23:08.852	TCP	329	CLOSED
15:23:08.903	TCP	330	CLOSED
15:23:08.954	TCP	331	CLOSED
15:23:09.016	TCP	332	CLOSED
15:23:09.068	TCP	333	CLOSED
15:23:09.120	TCP	334	CLOSED
15:23:09.172	TCP	335	CLOSED
15:23:09.224	TCP	336	CLOSED
15:23:09.275	TCP	337	CLOSED
15:23:09.328	TCP	338	CLOSED
15:23:09.380	TCP	339	CLOSED
15:23:09.432	TCP	340	CLOSED
15:23:09.483	TCP	341	CLOSED
15:23:09.535	TCP	342	CLOSED
15:23:09.587	TCP	343	CLOSED
15:23:09.639	TCP	344	CLOSED
15:23:09.691	TCP	345	CLOSED
15:23:09.742	TCP	346	CLOSED
15:23:09.794	TCP	347	CLOSED
15:23:09.846	TCP	348	CLOSED
15:23:09.897	TCP	349	CLOSED
15:23:09.949	TCP	350	CLOSED
15:23:10.001	TCP	351	CLOSED
15:23:10.053	TCP	352	CLOSED
15:23:10.105	TCP	353	CLOSED
15:23:10.156	TCP	354	CLOSED
15:23:10.208	TCP	355	CLOSED
15:23:10.260	TCP	356	CLOSED
15:23:10.312	TCP	357	CLOSED
15:23:10.363	TCP	358	CLOSED
15:23:10.415	TCP	359	CLOSED
15:23:10.467	TCP	360	CLOSED
15:23:10.518	TCP	361	CLOSED
15:23:10.570	TCP	362	CLOSED
15:23:10.622	TCP	363	CLOSED
15:23:10.674	TCP	364	CLOSED
15:23:10.726	TCP	365	CLOSED
15:23:10.778	TCP	366	CLOSED
15:23:10.829	TCP	367	CLOSED
15:23:10.880	TCP	368	CLOSED
15:23:10.932	TCP	369	CLOSED
15:23:10.984	TCP	370	CLOSED
15:23:11.035	TCP	371	CLOSED
15:23:11.087	TCP	372	CLOSED
15:23:11.138	TCP	373	CLOSED
15:23:11.189	TCP	374	CLOSED
15:23:11.241	TCP	375	CLOSED
15:23:11.292	TCP	376	CLOSED
15:23:11.343	TCP	377	CLOSED
15:23:11.394	TCP	378	CLOSED
15:23:11.446	TCP	379	CLOSED
15:23:11.499	TCP	380	CLOSED
15:23:11.551	TCP	381	CLOSED
15:23:11.603	TCP	382	CLOSED
15:23:11.655	TCP	383	CLOSED
15:23:11.706	TCP	384	CLOSED
15:23:11.758	TCP	385	CLOSED
15:23:11.809	TCP	386	CLOSED
15:23:11.860	TCP	387	CLOSED
15:23:11.912	TCP	388	CLOSED
15:23:11.964	TCP	389	CLOSED
15:23:12.015	TCP	390	CLOSED
15:23:12.067	TCP	391	CLOSED
15:23:12.119	TCP	392	CLOSED
15:23:12.173	TCP	393	CLOSED
15:23:12.224	TCP	394	CLOSED
15:23:12.276	TCP	395	CLOSED
15:23:12.328	TCP	396	CLOSED
15:23:12.380	TCP	397	CLOSED
15:23:12.431	TCP	398	CLOSED
15:23:12.498	TCP	399	CLOSED
15:23:12.550	TCP	400	CLOSED
15:23:12.602	TCP	401	CLOSED
15:23:12.654	TCP	402	CLOSED
15:23:12.705	TCP	403	CLOSED
15:23:12.756	TCP	404	CLOSED
15:23:12.808	TCP	405	CLOSED
15:23:12.859	TCP	406	CLOSED
15:23:12.931	TCP	407	CLOSED
15:23:12.984	TCP	408	CLOSED
15:23:13.036	TCP	409	CLOSED
15:23:13.086	TCP	410	CLOSED
15:23:13.138	TCP	411	CLOSED
15:23:13.190	TCP	412	CLOSED
15:23:13.241	TCP	413	CLOSED
15:23:13.293	TCP	414	CLOSED
15:23:13.345	TCP	415	CLOSED
15:23:13.396	TCP	416	CLOSED
15:23:13.448	TCP	417	CLOSED
15:23:13.500	TCP	418	CLOSED
15:23:13.552	TCP	419	CLOSED
15:23:13.607	TCP	420	CLOSED
15:23:13.658	TCP	421	CLOSED
15:23:13.710	TCP	422	CLOSED
15:23:13.762	TCP	423	CLOSED
15:23:13.813	TCP	424	CLOSED
15:23:13.865	TCP	425	CLOSED
15:23:13.917	TCP	426	CLOSED
15:23:13.969	TCP	427	CLOSED
15:23:14.021	TCP	428	CLOSED
15:23:14.072	TCP	429	CLOSED
15:23:14.124	TCP	430	CLOSED
15:23:14.175	TCP	431	CLOSED
15:23:14.229	TCP	432	CLOSED
15:23:14.280	TCP	433	CLOSED
15:23:14.332	TCP	434	CLOSED
15:23:14.387	TCP	435	CLOSED
15:23:14.439	TCP	436	CLOSED
15:23:14.498	TCP	437	CLOSED
15:23:14.561	TCP	438	CLOSED
15:23:14.613	TCP	439	CLOSED
15:23:14.665	TCP	440	CLOSED
15:23:14.718	TCP	441	CLOSED
15:23:14.770	TCP	442	CLOSED
15:23:14.822	TCP	443	CLOSED
15:23:14.874	TCP	444	CLOSED
15:23:14.925	TCP	445	CLOSED
15:23:14.976	TCP	446	CLOSED
15:23:15.028	TCP	447	CLOSED
15:23:15.080	TCP	448	CLOSED
15:23:15.132	TCP	449	CLOSED
15:23:15.183	TCP	450	CLOSED
15:23:15.235	TCP	451	CLOSED
15:23:15.290	TCP	452	CLOSED
15:23:15.342	TCP	453	CLOSED
15:23:15.394	TCP	454	CLOSED
15:23:15.445	TCP	455	CLOSED
15:23:15.497	TCP	456	CLOSED
15:23:15.549	TCP	457	CLOSED
15:23:15.601	TCP	458	CLOSED
15:23:15.653	TCP	459	CLOSED
15:23:15.705	TCP	460	CLOSED
15:23:15.756	TCP	461	CLOSED
15:23:15.808	TCP	462	CLOSED
15:23:15.860	TCP	463	CLOSED
15:23:15.912	TCP	464	CLOSED
15:23:15.964	TCP	465	CLOSED
15:23:16.016	TCP	466	CLOSED
15:23:16.068	TCP	467	CLOSED
15:23:16.119	TCP	468	CLOSED
15:23:16.171	TCP	469	CLOSED
15:23:16.223	TCP	470	CLOSED
15:23:16.275	TCP	471	CLOSED
15:23:16.327	TCP	472	CLOSED
15:23:16.379	TCP	473	CLOSED
15:23:16.430	TCP	474	CLOSED
15:23:16.482	TCP	475	CLOSED
15:23:16.534	TCP	476	CLOSED
15:23:16.585	TCP	477	CLOSED
15:23:16.636	TCP	478	CLOSED
15:23:16.687	TCP	479	CLOSED
15:23:16.738	TCP	480	CLOSED
15:23:16.790	TCP	481	CLOSED
15:23:16.842	TCP	482	CLOSED
15:23:16.893	TCP	483	CLOSED
15:23:16.945	TCP	484	CLOSED
15:23:16.997	TCP	485	CLOSED
15:23:17.049	TCP	486	CLOSED
15:23:17.101	TCP	487	CLOSED
15:23:17.153	TCP	488	CLOSED
15:23:17.216	TCP	489	CLOSED
15:23:17.268	TCP	490	CLOSED
15:23:17.320	TCP	491	CLOSED
15:23:17.372	TCP	492	CLOSED
15:23:17.424	TCP	493	CLOSED
15:23:17.476	TCP	494	CLOSED
15:23:17.528	TCP	495	CLOSED
15:23:17.579	TCP	496	CLOSED
15:23:17.630	TCP	497	CLOSED
15:23:17.681	TCP	498	CLOSED
15:23:17.733	TCP	499	CLOSED
15:23:17.785	TCP	500	CLOSED
15:23:17.837	TCP	501	CLOSED
15:23:17.889	TCP	502	CLOSED
15:23:17.941	TCP	503	CLOSED
15:23:17.992	TCP	504	CLOSED
15:23:18.044	TCP	505	CLOSED
15:23:18.096	TCP	506	CLOSED
15:23:18.148	TCP	507	CLOSED
15:23:18.199	TCP	508	CLOSED
15:23:18.251	TCP	509	CLOSED
15:23:18.303	TCP	510	CLOSED
15:23:18.355	TCP	511	CLOSED
15:23:18.407	TCP	512	CLOSED
15:23:18.458	TCP	513	CLOSED
15:23:18.510	TCP	514	CLOSED
15:23:18.561	TCP	515	CLOSED
15:23:18.613	TCP	516	CLOSED
15:23:18.664	TCP	517	CLOSED
15:23:18.717	TCP	518	CLOSED
15:23:18.768	TCP	519	CLOSED
15:23:18.820	TCP	520	CLOSED
15:23:18.871	TCP	521	CLOSED
15:23:18.923	TCP	522	CLOSED
15:23:18.974	TCP	523	CLOSED
15:23:19.026	TCP	524	CLOSED
15:23:19.077	TCP	525	CLOSED
15:23:19.128	TCP	526	CLOSED
15:23:19.179	TCP	527	CLOSED
15:23:19.231	TCP	528	CLOSED
15:23:19.282	TCP	529	CLOSED
15:23:19.333	TCP	530	CLOSED
15:23:19.384	TCP	531	CLOSED
15:23:19.436	TCP	532	CLOSED
15:23:19.487	TCP	533	CLOSED
15:23:19.539	TCP	534	CLOSED
15:23:19.591	TCP	535	CLOSED
15:23:19.643	TCP	536	CLOSED
15:23:19.695	TCP	537	CLOSED
15:23:19.747	TCP	538	CLOSED
15:23:19.799	TCP	539	CLOSED
15:23:19.851	TCP	540	CLOSED
15:23:19.903	TCP	541	CLOSED
15:23:19.955	TCP	542	CLOSED
15:23:20.007	TCP	543	CLOSED
15:23:20.059	TCP	544	CLOSED
15:23:20.111	TCP	545	CLOSED
15:23:20.163	TCP	546	CLOSED
15:23:20.215	TCP	547	CLOSED
15:23:20.266	TCP	548	CLOSED
15:23:20.318	TCP	549	CLOSED
15:23:20.370	TCP	550	CLOSED
15:23:20.424	TCP	551	CLOSED
15:23:20.476	TCP	552	CLOSED
15:23:20.528	TCP	553	CLOSED
15:23:20.579	TCP	554	CLOSED
15:23:20.631	TCP	555	CLOSED
15:23:20.683	TCP	556	CLOSED
15:23:20.734	TCP	557	CLOSED
15:23:20.785	TCP	558	CLOSED
15:23:20.837	TCP	559	CLOSED
15:23:20.889	TCP	560	CLOSED
15:23:20.940	TCP	561	CLOSED
15:23:20.992	TCP	562	CLOSED
15:23:21.044	TCP	563	CLOSED
15:23:21.096	TCP	564	CLOSED
15:23:21.148	TCP	565	CLOSED
15:23:21.199	TCP	566	CLOSED
15:23:21.251	TCP	567	CLOSED
15:23:21.303	TCP	568	CLOSED
15:23:21.355	TCP	569	CLOSED
15:23:21.407	TCP	570	CLOSED
15:23:21.458	TCP	571	CLOSED
15:23:21.510	TCP	572	CLOSED
15:23:21.562	TCP	573	CLOSED
15:23:21.614	TCP	574	CLOSED
15:23:21.666	TCP	575	CLOSED
15:23:21.718	TCP	576	CLOSED
15:23:21.770	TCP	577	CLOSED
15:23:21.821	TCP	578	CLOSED
15:23:21.873	TCP	579	CLOSED
15:23:21.924	TCP	580	CLOSED
15:23:21.976	TCP	581	CLOSED
15:23:22.028	TCP	582	CLOSED
15:23:22.079	TCP	583	CLOSED
15:23:22.130	TCP	584	CLOSED
15:23:22.181	TCP	585	CLOSED
15:23:22.232	TCP	586	CLOSED
15:23:22.283	TCP	587	CLOSED
15:23:22.335	TCP	588	CLOSED
15:23:22.387	TCP	589	CLOSED
15:23:22.439	TCP	590	CLOSED
15:23:22.490	TCP	591	CLOSED
15:23:22.542	TCP	592	CLOSED
15:23:22.593	TCP	593	CLOSED
15:23:22.645	TCP	594	CLOSED
15:23:22.697	TCP	595	CLOSED
15:23:22.749	TCP	596	CLOSED
15:23:22.800	TCP	597	CLOSED
15:23:22.852	TCP	598	CLOSED
15:23:22.904	TCP	599	CLOSED
15:23:22.956	TCP	600	CLOSED
15:23:23.008	TCP	601	CLOSED
15:23:23.059	TCP	602	CLOSED
15:23:23.111	TCP	603	CLOSED
15:23:23.163	TCP	604	CLOSED
15:23:23.214	TCP	605	CLOSED
15:23:23.266	TCP	606	CLOSED
15:23:23.317	TCP	607	CLOSED
15:23:23.369	TCP	608	CLOSED
15:23:23.421	TCP	609	CLOSED
15:23:23.472	TCP	610	CLOSED
15:23:23.523	TCP	611	CLOSED
15:23:23.575	TCP	612	CLOSED
15:23:23.627	TCP	613	CLOSED
15:23:23.679	TCP	614	CLOSED
15:23:23.730	TCP	615	CLOSED
15:23:23.782	TCP	616	CLOSED
15:23:23.834	TCP	617	CLOSED
15:23:23.886	TCP	618	CLOSED
15:23:23.938	TCP	619	CLOSED
15:23:23.990	TCP	620	CLOSED
15:23:24.042	TCP	621	CLOSED
15:23:24.094	TCP	622	CLOSED
15:23:24.145	TCP	623	CLOSED
15:23:24.197	TCP	624	CLOSED
15:23:24.249	TCP	625	CLOSED
15:23:24.300	TCP	626	CLOSED
15:23:24.352	TCP	627	CLOSED
15:23:24.404	TCP	628	CLOSED
15:23:24.456	TCP	629	CLOSED
15:23:24.508	TCP	630	CLOSED
15:23:24.560	TCP	631	CLOSED
15:23:24.611	TCP	632	CLOSED
15:23:24.663	TCP	633	CLOSED
15:23:24.714	TCP	634	CLOSED
15:23:24.766	TCP	635	CLOSED
15:23:24.818	TCP	636	CLOSED
15:23:24.870	TCP	637	CLOSED
15:23:24.922	TCP	638	CLOSED
15:23:24.974	TCP	639	CLOSED
15:23:25.025	TCP	640	CLOSED
15:23:25.077	TCP	641	CLOSED
15:23:25.129	TCP	642	CLOSED
15:23:25.181	TCP	643	CLOSED
15:23:25.233	TCP	644	CLOSED
15:23:25.284	TCP	645	CLOSED
15:23:25.336	TCP	646	CLOSED
15:23:25.388	TCP	647	CLOSED
15:23:25.439	TCP	648	CLOSED
15:23:25.490	TCP	649	CLOSED
15:23:25.541	TCP	650	CLOSED
15:23:25.592	TCP	651	CLOSED
15:23:25.644	TCP	652	CLOSED
15:23:25.695	TCP	653	CLOSED
15:23:25.746	TCP	654	CLOSED
15:23:25.797	TCP	655	CLOSED
15:23:25.848	TCP	656	CLOSED
15:23:25.900	TCP	657	CLOSED
15:23:25.951	TCP	658	CLOSED
15:23:26.003	TCP	659	CLOSED
15:23:26.055	TCP	660	CLOSED
15:23:26.106	TCP	661	CLOSED
15:23:26.158	TCP	662	CLOSED
15:23:26.210	TCP	663	CLOSED
15:23:26.262	TCP	664	CLOSED
15:23:26.313	TCP	665	CLOSED
15:23:26.365	TCP	666	CLOSED
15:23:26.417	TCP	667	CLOSED
15:23:26.469	TCP	668	CLOSED
15:23:26.520	TCP	669	CLOSED
15:23:26.572	TCP	670	CLOSED
15:23:26.624	TCP	671	CLOSED
15:23:26.676	TCP	672	CLOSED
15:23:26.734	TCP	673	CLOSED
15:23:26.784	TCP	674	CLOSED
15:23:26.836	TCP	675	CLOSED
15:23:26.888	TCP	676	CLOSED
15:23:26.940	TCP	677	CLOSED
15:23:26.991	TCP	678	CLOSED
15:23:27.043	TCP	679	CLOSED
15:23:27.095	TCP	680	CLOSED
15:23:27.147	TCP	681	CLOSED
15:23:27.198	TCP	682	CLOSED
15:23:27.250	TCP	683	CLOSED
15:23:27.302	TCP	684	CLOSED
15:23:27.353	TCP	685	CLOSED
15:23:27.405	TCP	686	CLOSED
15:23:27.457	TCP	687	CLOSED
15:23:27.509	TCP	688	CLOSED
15:23:27.561	TCP	689	CLOSED
15:23:27.612	TCP	690	CLOSED
15:23:27.664	TCP	691	CLOSED
15:23:27.716	TCP	692	CLOSED
15:23:27.767	TCP	693	CLOSED
15:23:27.819	TCP	694	CLOSED
15:23:27.871	TCP	695	CLOSED
15:23:27.923	TCP	696	CLOSED
15:23:27.974	TCP	697	CLOSED
15:23:28.028	TCP	698	CLOSED
15:23:28.080	TCP	699	CLOSED
15:23:28.132	TCP	700	CLOSED
